id,created_at,sport,league,home_team,away_team,outcome,coefficient,bookmaker,stake,ev_profit,real_profit,is_live,strategy
3174,2025-12-08 17:12:37.90583+00,Basketball,portugal liga feminina de basquetebol,quinta dos lombos,cab madeira,T< 160.5,2.35,Volcano,100,5.66,135.00,true,frontend
3173,2025-12-08 17:10:52.752201+00,Basketball,slovenia 1. skl,kk rogaska,tajfun sentjur,T< 175.5,2.6,Volcano,100,13.26,160.00,true,frontend
3172,2025-12-08 16:13:08.732364+00,Soccer,saudi arabia reserve league,alriyadh,damac,T< 3.5,2.25,Lobbet,100,3.71,125.00,true,frontend
3171,2025-12-08 16:11:43.59099+00,Basketball,portugal liga feminina de basquetebol,coimbroes,sporting cp,P1 H2 8.5,1.8,Lobbet,100,3.63,80.00,true,frontend
3169,2025-12-08 15:50:32.127966+00,Basketball,lebanon lebanese basketball league,sagesse,nadim souaid academy,T< 183.5,2.4,Lobbet,100,3.50,-100.00,true,frontend
3168,2025-12-08 15:43:23.138874+00,Basketball,qatar basketball league,al sadd,al khor,T< 155.5,2.35,Volcano,100,4.69,-100.00,true,frontend
3167,2025-12-08 15:40:56.94588+00,Basketball,portugal liga feminina de basquetebol,gdessa barreiro,uniao sportiva,T< 141.5,2.3,Volcano,100,3.57,-100.00,true,frontend
3165,2025-12-08 14:58:15.10643+00,Basketball,austria superliga women,ubscdbbc graz,basket flames,T< 142.5,2.1,Volcano,100,3.05,110.00,true,frontend
3164,2025-12-08 14:52:31.553988+00,Soccer,italy serie b,avellino,venezia,IT1> 1.5,3.1,Lobbet,100,3.28,-100.00,true,frontend
3158,2025-12-08 12:40:26.319011+00,Soccer,indonesia liga nusantara,perserang serang,persitara jakarta utara,IT1> 1.5,3.15,Lobbet,100,6.35,-100.00,true,frontend
3157,2025-12-08 12:35:22.463955+00,Basketball,china cba club cup,zhejiang guangsha lions,beijing ducks,T< 185.5,2.2,Lobbet,100,9.20,120.00,true,frontend
2270,2025-12-04 19:47:00.387938+00,Tennis,itf women melilla,victoria veleva,judith hernandez miranda,2,2.4,Volcano,100,3.33,-100.00,false,volcano_prematch_single
2242,2025-12-04 18:30:17.290346+00,Soccer,bosnia and herzegovina premier liga,zeljeznicar sarajevo,siroki brijeg,1,7.4,Volcano,100,293.29,-100.00,false,volcano_prematch_single
2260,2025-12-03 19:14:30.540082+00,Soccer,turkey cup,istanbulspor,sariyer,1,1.83,Volcano,100,3.57,83.00,false,volcano_prematch_single
2244,2025-12-03 18:31:45.827086+00,Soccer,bosnia and herzegovina premier liga,radnik bijeljina,borac banja luka,T> 2.5,2.13,Volcano,100,5.26,-100.00,false,volcano_prematch_single
2243,2025-12-03 18:31:17.128181+00,Basketball,poland blk women,arka gdynia,azs ajp gorzow wielkopolski,1,1.72,Volcano,100,3.82,-100.00,false,volcano_prematch_single
2221,2025-12-03 17:40:47.914065+00,Soccer,romania cup,sanatatea cluj,gloria 2018 bistritanasaud,2,2.38,Volcano,100,3.14,138.00,false,volcano_prematch_single
2216,2025-12-03 17:29:31.419924+00,Tennis,wta 125k angers,polina kudermetova,annalena friedsam,IT2> 12.5,2.4,Volcano,100,8.17,-100.00,false,volcano_prematch_single
2172,2025-12-03 14:42:30.681333+00,Soccer,international friendlies women,costa rica,mexico,H2 -1.5,2.05,Volcano,100,3.58,105.00,false,volcano_prematch_single
2122,2025-12-03 11:49:12.969038+00,Tennis,itf men madrid,john echeverria,sergi perez contri,2,1.92,Volcano,100,12.45,92.00,false,volcano_prematch_single
2121,2025-12-03 11:49:06.335986+00,Tennis,itf men monastir,chen dong,liam delicata,1,1.4,Volcano,100,4.54,-100.00,false,volcano_prematch_single
2376,2025-12-03 11:00:30.663141+00,Basketball,korea wkbl,busan bnk sum,yongin life blue minx,T< 131.5,2.5,Sansabet,100,10.10,-100.00,true,sansabet5
2370,2025-12-03 08:29:55.89533+00,Tennis,itf men gwalior,arjun rathi,sidharth rawat,2,2.9,Sansabet,100,5.63,-100.00,true,sansabet5
2368,2025-12-03 08:14:20.743917+00,Basketball,china cba club cup,shanghai sharks,sichuan blue whales,T< 192.5,2.35,Sansabet,100,7.36,135.00,true,sansabet5
2365,2025-12-03 07:47:03.901067+00,Basketball,australia nbl,new zealand breakers,sydney kings,T< 184.5,2.45,Sansabet,100,12.74,-100.00,true,sansabet5
2361,2025-12-03 07:02:26.420156+00,Basketball,china cba club cup,tianjin pioneers,shandong kirin,1,3.45,Sansabet,100,11.53,-100.00,true,sansabet5
2360,2025-12-03 06:47:30.765271+00,Tennis,itf men phan thiet,karol filar,arjun mehrotra,P2 T> 7.5,1.88,Sansabet,100,5.10,88.00,true,sansabet5
2358,2025-12-03 06:40:35.815542+00,Tennis,itf women dubai,arantxa rus,arianne hartono,P1 T> 8.5,1.58,Sansabet,100,5.84,58.00,true,sansabet5
2356,2025-12-03 05:53:36.506685+00,Basketball,nba,golden state warriors,oklahoma city thunder,T< 229.5,2.1,Sansabet,100,5.42,-100.00,true,sansabet5
2355,2025-12-03 05:43:29.32471+00,Basketball,philippines uaap,nu bulldogs,dlsu green archers,T> 152.5,2.6,Sansabet,100,8.77,160.00,true,sansabet5
2351,2025-12-03 05:18:48.862532+00,Tennis,itf men phan thiet,elijah sanogo,daniil sarksian,T> 18.5,4.75,Sansabet,100,19.85,-100.00,true,sansabet5
2344,2025-12-03 03:09:05.480984+00,Soccer,concacaf championship qualifiers women,el salvador,honduras,H1 -2.5,2.4,Sansabet,100,5.68,140.00,true,sansabet5
2338,2025-12-03 02:32:37.421743+00,Basketball,nba,boston celtics,new york knicks,1,1.63,Sansabet,100,6.61,-100.00,true,sansabet5
2337,2025-12-03 02:31:38.575545+00,Basketball,nba,new orleans pelicans,minnesota timberwolves,T> 247.5,2.95,Sansabet,100,10.71,195.00,true,sansabet5
2329,2025-12-03 01:46:46.066166+00,Basketball,argentina la liga,villa san martin,amancay de la rioja,2,3.35,Sansabet,100,5.72,235.00,true,sansabet5
2324,2025-12-03 01:35:39.459841+00,Basketball,argentina la liga,hindu club cordoba,club estudiantes tucuman,H1 -8.0,2.15,Sansabet,100,8.35,-100.00,true,sansabet5
2320,2025-12-03 01:33:24.135905+00,Basketball,argentina la liga,tomas de rocamora,club atletico quilmes,T> 164.5,1.83,Sansabet,100,6.65,-100.00,true,sansabet5
2314,2025-12-03 01:20:44.082992+00,Basketball,argentina la liga,sportivo suardi,santa paula de galvez,2,2.55,Sansabet,100,8.66,155.00,true,sansabet5
2312,2025-12-03 01:14:49.200341+00,Basketball,nba,toronto raptors,portland trail blazers,1,1.65,Sansabet,100,5.03,-100.00,true,sansabet5
2311,2025-12-03 01:13:22.219645+00,Basketball,nba,san antonio spurs,memphis grizzlies,2,2.7,Sansabet,100,6.78,170.00,true,sansabet5
2306,2025-12-03 01:02:23.062449+00,Basketball,nba,philadelphia 76ers,washington wizards,T> 238.5,2.05,Sansabet,100,7.14,-100.00,true,sansabet5
2301,2025-12-03 00:46:23.017987+00,Basketball,argentina la liga,deportivo rivadavia mendoza,ca san isidro,2,2.05,Sansabet,100,7.74,-100.00,true,sansabet5
2298,2025-12-03 00:40:17.42749+00,Soccer,conmebol nations league women,venezuela,peru,H1 -5.5,3.1,Sansabet,100,6.60,210.00,true,sansabet5
2297,2025-12-03 00:37:37.414296+00,Soccer,conmebol nations league women,chile,paraguay,H1 -1.5,3.4,Sansabet,100,5.73,-100.00,true,sansabet5
2296,2025-12-03 00:35:38.916475+00,Basketball,argentina la liga,el talar,central entrerriano,2,2.65,Sansabet,100,6.06,-100.00,true,sansabet5
2295,2025-12-03 00:34:31.758921+00,Basketball,argentina la liga,racing club de avellaneda,deportivo viedma,2,1.7,Sansabet,100,5.14,70.00,true,sansabet5
2291,2025-12-02 23:11:03.452574+00,Basketball,brazil novo basquete brasil,basket osasco,botafogo,T> 151.5,2.4,Sansabet,100,6.36,-100.00,true,sansabet5
2288,2025-12-02 22:33:30.005159+00,Soccer,colombia primera b,cucuta deportivo,real cundinamarca,H1 -1.5,3.6,Sansabet,100,5.81,-100.00,true,sansabet5
2285,2025-12-02 21:38:49.853492+00,Soccer,chile primera division,universidad de chile,coquimbo unido,P1 T> 0.5,3.25,Sansabet,100,5.76,225.00,true,sansabet5
2284,2025-12-02 21:25:59.289826+00,Soccer,conmebol nations league women,uruguay,ecuador,T> 2.5,3.65,Sansabet,100,5.11,-100.00,true,sansabet5
2283,2025-12-02 21:11:41.457209+00,Tennis,wta 125k angers,dominika salkova,jeline vandromme,T< 22.5,1.85,Sansabet,100,5.43,85.00,true,sansabet5
2280,2025-12-02 20:39:38.124973+00,Tennis,wta 125k quito,varvara lepchenko,carolina alves,H1 -2.5,1.75,Volcano,100,5.00,-100.00,true,volcano_fast
2277,2025-12-02 20:26:57.23056+00,Basketball,iceland premier league women,kr reykjavik,armann,H2 26.5,2.05,Volcano,100,3.94,105.00,true,volcano_fast
2267,2025-12-02 19:27:46.88891+00,Basketball,iceland premier league women,umf tindastoll,haukar,H2 -12.5,2.05,Volcano,100,4.71,-100.00,true,volcano_fast
2265,2025-12-02 19:22:19.376021+00,Basketball,iceland premier league women,valur reykjavik,keflavik,2,1.97,Volcano,100,3.13,97.00,true,volcano_fast
2262,2025-12-02 19:15:51.210131+00,Basketball,mexico liga abe women,upaep,universidad interamericana,H1 2.5,1.85,Volcano,100,3.30,85.00,true,volcano_fast
2253,2025-12-02 19:01:48.233901+00,Basketball,france cup,as monaco,paris,T< 196.5,2.26,Volcano,100,9.29,-100.00,true,volcano_fast
1950,2025-12-02 19:00:00+00,Tennis,itf women melilla,neus torner sensano,maria garcia cid,1,1.85,Volcano,100,5.93,85.00,false,volcano_prematch_single
2252,2025-12-02 18:55:03.266511+00,Soccer,england isthmian premier league,canvey island,whitehawk,T< 2.5,2.05,Volcano,100,4.64,-100.00,false,volcano_prematch_single
2251,2025-12-02 18:47:30.682681+00,Basketball,iceland premier league women,umf tindastoll,haukar,H2 -9.5,1.8,Volcano,100,6.19,-100.00,false,volcano_prematch_single
2250,2025-12-02 18:47:00.730478+00,Basketball,iceland premier league women,valur reykjavik,keflavik,2,1.92,Volcano,100,22.27,92.00,false,volcano_prematch_single
2247,2025-12-02 18:39:15.543611+00,Basketball,lebanon lebanese basketball league,club antonin sportif,hoops,2,3.9,Sansabet,100,6.28,-100.00,true,sansabet5
2246,2025-12-02 18:35:02.393668+00,Tennis,wta 125k quito,veronika erjavec,anastasia tikhonova,T> 19.5,2.3,Volcano,100,7.12,-100.00,true,volcano_slow
2245,2025-12-02 18:32:31.99397+00,Soccer,international premier league cup u21,manchester united,anderlecht,2,4.5,Volcano,100,15.81,350.00,false,volcano_prematch_single
2241,2025-12-02 18:28:48.398308+00,Basketball,israel national league,elitzur yavne,maccabi maale adumim,T> 175.5,2.25,Sansabet,100,8.93,-100.00,true,sansabet5
2239,2025-12-02 18:23:47.93588+00,Basketball,italy serie a2 women,virtus cagliari,polisportiva a galli san giovanni valdarno,T> 133.5,2.3,Volcano,100,3.44,-100.00,true,volcano_fast
2238,2025-12-02 18:22:52.118449+00,Soccer,waff championship women,palestine,jordan,H2 -3.5,2.55,Sansabet,100,6.32,-100.00,true,sansabet5
2236,2025-12-02 18:19:34.964434+00,Soccer,south africa psl,golden arrows,amazulu,T< 0.5,3.75,Volcano,100,4.12,-100.00,true,volcano_fast
2233,2025-12-02 18:10:54.785321+00,Soccer,romania cup,arges pitesti,rapid bucuresti,2,4.5,Volcano,100,5.04,-100.00,true,volcano_fast
2232,2025-12-02 18:10:29.910238+00,Basketball,nba,new orleans pelicans,minnesota timberwolves,H2 -9.5,1.77,Volcano,100,4.12,-100.00,false,volcano_prematch_single
2231,2025-12-02 18:07:15.345006+00,Basketball,ncaa,maryland,wagner,H1 -22.5,2.1,Volcano,100,4.94,-100.00,false,volcano_prematch_single
2230,2025-12-02 18:05:15.559628+00,Basketball,ncaa,duke,florida,T< 157.5,1.8,Volcano,100,3.83,80.00,false,volcano_prematch_single
2228,2025-12-02 17:55:05.446644+00,Soccer,england efl trophy,bolton wanderers,bradford city,2,4,Volcano,100,5.53,-100.00,false,volcano_prematch_single
2227,2025-12-02 17:52:48.720906+00,Soccer,england efl trophy,port vale,barnsley,2,2.38,Volcano,100,9.89,-100.00,false,volcano_prematch_single
2226,2025-12-02 17:51:14.497725+00,Soccer,england efl trophy,stevenage,walsall,1,2.22,Volcano,100,3.29,-100.00,false,volcano_prematch_single
2225,2025-12-02 17:50:49.716694+00,Soccer,england efl trophy,cardiff city,afc wimbledon,2,2.9,Volcano,100,3.41,190.00,false,volcano_prematch_single
2217,2025-12-02 17:32:42.694584+00,Basketball,israel national league,ms safed,ironi nahariya,T> 170.5,2.1,Volcano,100,5.36,-100.00,true,volcano_fast
2215,2025-12-02 17:27:58.425148+00,Tennis,itf women selva gardena,samira de stefano,arianna zucchini,2,2.05,Sansabet,100,5.19,-100.00,true,sansabet5
2213,2025-12-02 17:26:39.070119+00,Basketball,slovakia extraliga,prievidza,mbk rieker komarno,T> 163.5,2.4,Sansabet,100,6.90,-100.00,true,sansabet5
2212,2025-12-02 17:25:37.871416+00,Basketball,israel national league,maccabi ashdod,hapoel haifa,2,3.85,Sansabet,100,7.04,-100.00,true,sansabet5
2206,2025-12-02 16:53:47.168251+00,Basketball,slovakia extraliga,prievidza,mbk rieker komarno,H1 -11.5,1.84,Volcano,100,3.82,-100.00,false,volcano_prematch_single
2201,2025-12-02 16:49:46.442607+00,Basketball,israel national league,elitzur ashkelon,maccabi kiryat gat,H1 -8.0,2.15,Sansabet,100,5.38,-100.00,true,sansabet5
2191,2025-12-02 16:12:48.827905+00,Basketball,ncaa,army,george washington,T> 158.5,2.25,Volcano,100,3.51,-100.00,true,volcano_fast
2189,2025-12-02 16:01:32.217574+00,Soccer,international friendlies women,portugal,brazil,1,4.5,Volcano,100,13.71,-100.00,false,volcano_prematch_single
2188,2025-12-02 16:01:15.390056+00,Soccer,international friendlies women,scotland,china,H1 -0.5,1.76,Volcano,100,3.93,76.00,false,volcano_prematch_single
2176,2025-12-02 15:12:46.056466+00,Basketball,ncaa,notre dame,missouri,H1 -1.5,2,Volcano,100,6.06,-100.00,false,volcano_prematch_single
2175,2025-12-02 14:57:36.816195+00,Soccer,honduras liga nacional,victoria,choloma,IT2> 1.5,3.1,Volcano,100,4.78,-100.00,false,volcano_prematch_single
2174,2025-12-02 14:43:17.852175+00,Soccer,ivory coast ligue 1,sol,olympique sport d'abobo,2,2.44,Volcano,100,3.09,144.00,false,volcano_prematch_single
2173,2025-12-02 14:42:48.615433+00,Soccer,germany regionalliga north,st. pauli ii,vfb oldenburg,H2 -0.5,1.71,Volcano,100,5.76,-100.00,false,volcano_prematch_single
2171,2025-12-02 14:41:00.690249+00,Soccer,romania cup,cs dinamo bucharest,concordia chiajna,H2 -0.5,1.72,Volcano,100,6.85,72.00,false,volcano_prematch_single
2170,2025-12-02 14:27:32.849653+00,Basketball,israel national league,ms safed,ironi nahariya,H2 -8.5,1.79,Volcano,100,3.97,79.00,false,volcano_prematch_single
2169,2025-12-02 14:24:00.883221+00,Basketball,ncaa,kansas,connecticut,T> 142.5,2.15,Volcano,100,4.50,-100.00,false,volcano_prematch_single
2168,2025-12-02 14:17:00.288763+00,Basketball,ncaa,loyola chicago,central michigan,T< 139.5,2.2,Volcano,100,3.75,-100.00,false,volcano_prematch_single
2167,2025-12-02 14:13:59.155704+00,Basketball,ncaa,bryant,stonehill,T< 132.5,1.92,Volcano,100,3.13,-100.00,false,volcano_prematch_single
2165,2025-12-02 14:10:44.153147+00,Basketball,turkey tbl first league,ilab basketbol,mke ankaragucu,H1 -11.5,1.98,Volcano,100,3.40,-100.00,true,volcano_fast
2164,2025-12-02 14:07:53.043712+00,Basketball,hong kong bl,wellman fukien,winling,T< 159.5,2.15,Volcano,100,10.85,115.00,true,volcano_fast
2162,2025-12-02 14:02:03.187382+00,Soccer,turkey cup,caykur rizespor,pendikspor,IT1> 1.5,1.8,Volcano,100,8.13,80.00,false,volcano_prematch_single
2160,2025-12-02 13:59:16.492054+00,Tennis,wta 125k angers,tina nadine smith,fiona ferro,2,2.75,Sansabet,100,6.48,175.00,true,sansabet5
2159,2025-12-02 13:58:47.0494+00,Basketball,ncaa,michigan state,iowa,T< 132.5,2.25,Volcano,100,3.21,125.00,false,volcano_prematch_single
2152,2025-12-02 13:11:30.65407+00,Soccer,england efl trophy,bristol rovers,cambridge united,T< 2.5,2.03,Volcano,100,3.06,-100.00,false,volcano_prematch_single
2136,2025-12-02 12:28:43.929933+00,Soccer,uefa u19 euro championship women qualifiers,germany,spain,IT1< 0.5,2.47,Volcano,100,4.63,147.00,false,volcano_prematch_single
2134,2025-12-02 12:19:31.229839+00,Soccer,ecuador cup,cuenca juniors,universidad catolica del ecuador,X,4.1,Volcano,100,20.32,310.00,false,volcano_prematch_single
2123,2025-12-02 11:50:33.510118+00,Tennis,wta 125k angers,jessika ponchet,mona barthel,H1 6.5,1.6,Volcano,100,3.61,60.00,true,volcano_fast
2117,2025-12-02 11:08:56.784207+00,Soccer,bulgaria second league,etar veliko tarnovo,sportist svoge,2,4,Volcano,100,4.41,300.00,false,volcano_prematch_single
2108,2025-12-02 10:41:27.34959+00,Tennis,wta 125k angers,zeynep sonmez,victoria jimenez kasintseva,T< 29.5,2,Volcano,100,4.06,100.00,true,volcano_fast
2107,2025-12-02 10:23:58.963822+00,Soccer,azerbaijan cup,zira,neftchi,1,2.16,Volcano,100,4.87,-100.00,false,volcano_prematch_single
2105,2025-12-02 10:06:00.332788+00,Tennis,itf women daytona beach,ana grubor,alexis nguyen,1,3.05,Volcano,100,13.18,205.00,false,volcano_prematch_single
2102,2025-12-02 09:35:11.626556+00,Tennis,itf men lima,nicolas bruna,pierre delage,1,3.35,Volcano,100,17.46,-100.00,false,volcano_prematch_single
2101,2025-12-02 09:32:26.394647+00,Tennis,wta 125k quito,panna udvardy,diletta cherubini,H2 5.5,2.95,Volcano,100,19.89,195.00,false,volcano_prematch_single
2099,2025-12-02 09:12:42.190806+00,Soccer,uefa u19 euro championship women qualifiers,norway,netherlands,1,4.4,Volcano,100,16.02,340.00,false,volcano_prematch_single
2098,2025-12-02 09:05:38.604182+00,Soccer,uefa u19 euro championship women qualifiers,denmark,portugal,2,1.87,Volcano,100,5.26,-100.00,false,volcano_prematch_single
2097,2025-12-02 09:04:59.388482+00,Tennis,itf women dubai,dalma galfi,tereza martincova,1,1.48,Volcano,100,3.19,-100.00,false,volcano_prematch_single
2095,2025-12-02 09:03:45.754165+00,Soccer,uefa u19 euro championship women qualifiers,kosovo,iceland,2,1.7,Volcano,100,22.88,70.00,false,volcano_prematch_single
2094,2025-12-02 09:02:41.581695+00,Soccer,uefa u19 euro championship women qualifiers,croatia,scotland,H2 -1.5,1.71,Volcano,100,6.27,-100.00,false,volcano_prematch_single
2091,2025-12-02 08:01:56.934846+00,Soccer,uefa u19 euro championship women qualifiers,turkiye,finland,H2 -1.5,2.1,Volcano,100,8.84,110.00,false,volcano_prematch_single
2088,2025-12-02 07:52:44.22713+00,Soccer,uganda premier league,vipers,updf,1,1.32,Volcano,100,6.37,32.00,false,volcano_prematch_single
2086,2025-12-02 07:35:11.172216+00,Tennis,itf women dubai,viktoria hruncakova,petra marcinko,1,4.45,Volcano,100,6.61,-100.00,false,volcano_prematch_single
2084,2025-12-02 07:08:11.519889+00,Basketball,israel national league,elitzur yavne,maccabi maale adumim,1,1.43,Volcano,100,5.17,43.00,false,volcano_prematch_single
2081,2025-12-02 07:06:58.55258+00,Soccer,international friendlies women,poland,latvia,H1 -3.5,1.82,Volcano,100,5.72,-100.00,false,volcano_prematch_single
2077,2025-12-02 06:23:13.5582+00,Soccer,uefa u19 euro championship women qualifiers,ukraine,romania,X,3.05,Volcano,100,7.18,205.00,false,volcano_prematch_single
2076,2025-12-02 05:38:14.597491+00,Soccer,turkey cup,sakaryaspor,genclerbirligi,IT1< 1.5,1.74,Volcano,100,5.72,74.00,false,volcano_prematch_single
2075,2025-12-02 05:03:05.405913+00,Soccer,uefa u19 euro championship women qualifiers,montenegro,serbia,IT1< 0.5,1.67,Volcano,100,8.62,67.00,false,volcano_prematch_single
2073,2025-12-02 05:02:37.482203+00,Soccer,uefa u19 euro championship women qualifiers,sweden,poland,2,2.03,Volcano,100,6.98,103.00,false,volcano_prematch_single
2070,2025-12-02 05:01:32.601211+00,Soccer,uefa u19 euro championship women qualifiers,bulgaria,ireland,H2 -1.5,1.7,Volcano,100,9.36,70.00,false,volcano_prematch_single
2069,2025-12-02 04:44:46.445386+00,Tennis,itf men gwalior,abhinav sanjeev shanmugam,ishaque eqbal,P1 T> 8.5,1.93,Sansabet,100,13.56,-100.00,true,sansabet5
2068,2025-12-02 04:37:56.216247+00,Tennis,itf women dubai,alevtina ibragimova,kristina mladenovic,2,3.85,Volcano,100,15.61,-100.00,false,volcano_prematch_single
2057,2025-12-02 03:39:14.431135+00,Basketball,nba,los angeles lakers,phoenix suns,T< 233.5,2.1,Volcano,100,5.65,110.00,true,volcano_fast
2055,2025-12-02 03:33:03.289724+00,Basketball,nba,utah jazz,houston rockets,T< 241.5,2.15,Volcano,100,5.51,-100.00,true,volcano_fast
2052,2025-12-02 02:53:43.380947+00,Soccer,romania cup,dumbravita,slatina,T> 2.5,2.17,Volcano,100,5.09,-100.00,false,volcano_prematch_single
2047,2025-12-02 02:33:23.520478+00,Basketball,nba,denver nuggets,dallas mavericks,T< 240.5,2.1,Volcano,100,5.36,-100.00,true,volcano_fast
2032,2025-12-02 02:10:13.868062+00,Soccer,england isthmian premier league,st albans city,potters bar town,T< 2.5,2.15,Volcano,100,3.64,115.00,false,volcano_prematch_single
2026,2025-12-02 01:49:23.636994+00,Basketball,ncaa,kansas state,bowling green,T< 165.5,2.4,Volcano,100,3.11,140.00,true,volcano_fast
2023,2025-12-02 01:47:04.807623+00,Soccer,honduras liga nacional,motagua,platense,H1 -0.5,1.56,Volcano,100,4.37,-100.00,false,volcano_prematch_single
2016,2025-12-02 01:38:57.062533+00,Soccer,international friendlies women,england,ghana,T< 4.5,2.03,Volcano,100,6.92,103.00,false,volcano_prematch_single
2010,2025-12-02 01:30:52.278395+00,Soccer,concacaf championship qualifiers women,guyana,nicaragua,IT1> 1.5,4.4,Volcano,100,6.13,-100.00,true,volcano_fast
2006,2025-12-02 01:17:43.669327+00,Basketball,nba,brooklyn nets,charlotte hornets,IT1< 110.5,2.1,Volcano,100,3.01,110.00,true,volcano_fast
2005,2025-12-02 01:17:33.858316+00,Soccer,concacaf championship qualifiers women,guatemala,bermuda,IT2< 0.5,1.5,Volcano,100,5.80,-100.00,true,volcano_fast
2002,2025-12-02 01:14:01.764607+00,Basketball,ncaa,middle tennessee state,uab,H2 -1.5,1.8,Volcano,100,3.05,80.00,true,volcano_fast
1991,2025-12-02 00:55:49.79647+00,Basketball,nba,miami heat,los angeles clippers,T< 237.5,2.05,Volcano,100,3.59,-100.00,true,volcano_fast
1990,2025-12-02 00:55:32.499233+00,Basketball,nba,detroit pistons,atlanta hawks,IT2< 104.5,2.2,Volcano,100,3.52,120.00,true,volcano_fast
1988,2025-12-02 00:46:29.100842+00,Basketball,nba,orlando magic,chicago bulls,IT1> 127.5,2.1,Volcano,100,3.15,-100.00,true,volcano_fast
1986,2025-12-02 00:44:57.667929+00,Basketball,brazil amapaense,amauto,santos macapa,H1 10.5,1.91,Volcano,100,6.33,91.00,true,volcano_fast
1984,2025-12-02 00:43:05.116908+00,Soccer,international friendlies women,usa,italy,P1 T> 1.5,3.1,Sansabet,100,5.70,210.00,true,sansabet5
1980,2025-12-02 00:35:22.974459+00,Basketball,ncaa,incarnate word,mcneese state,T< 140.5,2.2,Volcano,100,4.39,120.00,true,volcano_fast
1978,2025-12-02 00:32:14.646096+00,Basketball,nba,indiana pacers,cleveland cavaliers,IT1< 112.5,2.1,Volcano,100,3.86,-100.00,true,volcano_fast
1976,2025-12-02 00:30:18.788663+00,Basketball,nba,washington wizards,milwaukee bucks,T< 239.5,2.05,Volcano,100,3.99,-100.00,true,volcano_fast
1974,2025-12-02 00:28:50.261497+00,Basketball,ncaa,jacksonville state,north alabama,T> 126.5,2.55,Volcano,100,11.68,155.00,true,volcano_fast
1972,2025-12-02 00:26:11.760093+00,Tennis,itf women dubai,caroline werner,xinyu gao,1,2.25,Volcano,100,3.73,-100.00,false,volcano_prematch_single
1971,2025-12-02 00:24:46.015654+00,Basketball,fiba world cup americas qualification,canada,bahamas,T< 157.5,2.2,Volcano,100,4.39,-100.00,true,volcano_fast
1969,2025-12-02 00:20:09.803466+00,Basketball,fiba world cup americas qualification,puerto rico,jamaica,H2 7.5,2.03,Volcano,100,3.05,103.00,true,volcano_fast
1968,2025-12-02 00:18:31.540555+00,Basketball,fiba world cup americas qualification,dominican republic,mexico,T> 176.5,2.16,Volcano,100,6.09,116.00,true,volcano_fast
1962,2025-12-02 00:01:16.726344+00,Basketball,ncaa,villanova,temple,H2 13.5,2.15,Volcano,100,3.30,115.00,true,volcano_fast
1959,2025-12-01 23:41:05.981907+00,Basketball,brazil novo basquete brasil,caxias do sul,cruzeiro,T> 159.5,2.26,Volcano,100,3.66,-100.00,true,volcano_fast
1957,2025-12-01 23:34:27.756994+00,Basketball,nba,los angeles lakers,phoenix suns,H1 -2.5,1.7,Volcano,100,3.06,-100.00,false,volcano_prematch_single
1954,2025-12-01 23:13:27.073445+00,Basketball,ncaa,cincinnati,tarleton st,H1 -22.5,2.15,Volcano,100,13.81,-100.00,false,volcano_prematch_single
1953,2025-12-01 23:09:29.912348+00,Basketball,brazil amapaense,sao jose,macapa,T< 138.5,2.2,Volcano,100,8.96,120.00,true,volcano_fast
1952,2025-12-01 23:08:40.795423+00,Tennis,itf men phan thiet,lorenzo lorusso,duckhee lee,1,2.4,Volcano,100,6.47,-100.00,false,volcano_prematch_single
1948,2025-12-01 22:07:32.383255+00,Basketball,fiba world cup americas qualification,argentina,cuba,T> 154.5,2.16,Volcano,100,4.36,-100.00,true,volcano_slow
1946,2025-12-01 21:38:18.314915+00,Basketball,fiba world cup americas qualification,argentina,cuba,H2 29.5,2.14,Volcano,100,8.30,-100.00,false,volcano_prematch_single
1940,2025-12-01 20:52:18.729268+00,Soccer,england premier league cup u21,ipswich town,leicester city,T> 1.5,5.1,Sansabet,100,6.64,-100.00,true,sansabet5
1938,2025-12-01 20:50:33.859654+00,Soccer,ireland munster senior league,midleton,cobh wanderers,IT2> 0.5,3.4,Volcano,100,4.14,240.00,true,volcano_fast
1937,2025-12-01 20:50:25.085075+00,Tennis,wta 125k quito,eva vedder,leolia jeanjean,T< 16.5,2.25,Volcano,100,3.86,125.00,true,volcano_fast
1933,2025-12-01 20:42:39.71161+00,Soccer,england premier league cup u21,sunderland,bromley,T< 3.5,1.8,Volcano,100,3.36,-100.00,true,volcano_fast
1930,2025-12-01 20:20:13.633228+00,Basketball,israel premier league women,elitzur ramla,hapoel lev jerusalem,2,2.5,Volcano,100,4.15,-100.00,true,volcano_fast
1922,2025-12-01 19:43:20.690206+00,Basketball,fiba world cup europe qualification,belgium,hungary,T< 137.5,2.16,Volcano,100,6.79,-100.00,true,volcano_fast
1920,2025-12-01 19:34:06.998032+00,Soccer,italy serie c group a,cittadella,brescia,T> 2.5,3.2,Sansabet,100,5.23,-100.00,true,sansabet5
1913,2025-12-01 19:23:41.558674+00,Basketball,fiba world cup europe qualification,austria,latvia,2,1.44,Volcano,100,4.70,44.00,true,volcano_fast
1909,2025-12-01 19:12:28.095552+00,Tennis,wta 125k angers,linda klimovicova,tiantsoa rakotomanga rajaonah,T> 26.5,2.2,Volcano,100,4.36,-100.00,true,volcano_fast
